기간,자치구,행정동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2016.4/4,마포구,대흥동,"7,373","14,223","6,700","7,523","12,432","6,124","6,308","1,791",576,"1,215",1.69,"1,834"
2016.4/4,마포구,염리동,"5,317","12,033","5,710","6,323","11,151","5,419","5,732",882,291,591,2.1,"1,695"
2016.4/4,마포구,신수동,"9,193","22,093","10,781","11,312","21,700","10,632","11,068",393,149,244,2.36,"2,836"
2016.4/4,마포구,서교동,"14,604","27,798","12,880","14,918","26,132","12,186","13,946","1,666",694,972,1.79,"3,261"
2016.4/4,마포구,합정동,"9,643","20,272","9,585","10,687","19,895","9,429","10,466",377,156,221,2.06,"2,416"
2016.4/4,마포구,망원1동,"10,243","22,292","10,760","11,532","21,874","10,561","11,313",418,199,219,2.14,"3,049"
2016.4/4,마포구,망원2동,"8,259","20,494","9,855","10,639","20,257","9,761","10,496",237,94,143,2.45,"2,679"
2016.4/4,마포구,연남동,"8,936","18,592","8,752","9,840","17,488","8,260","9,228","1,104",492,612,1.96,"2,400"
2016.4/4,마포구,성산1동,"9,174","20,838","9,902","10,936","20,415","9,733","10,682",423,169,254,2.23,"2,608"
2016.4/4,마포구,성산2동,"16,257","40,199","19,222","20,977","39,984","19,136","20,848",215,86,129,2.46,"5,224"
2016.4/4,마포구,상암동,"12,345","33,814","16,388","17,426","33,218","16,107","17,111",596,281,315,2.69,"3,395"
2016.4/4,마포구,도화동,"9,656","23,387","11,158","12,229","23,083","11,034","12,049",304,124,180,2.39,"3,314"
2016.4/4,마포구,서강동,"11,639","26,362","12,500","13,862","25,686","12,276","13,410",676,224,452,2.21,"2,761"
2016.4/4,마포구,공덕동,"17,401","39,705","19,069","20,636","38,934","18,673","20,261",771,396,375,2.24,"5,437"
2016.4/4,마포구,아현동,"10,467","26,250","12,580","13,670","25,699","12,328","13,371",551,252,299,2.46,"2,869"
2016.4/4,양천구,소계,"177,434","481,845","238,163","243,682","477,739","236,290","241,449","4,106","1,873","2,233",2.69,"52,063"
2016.4/4,양천구,목1동,"10,583","32,960","15,882","17,078","32,796","15,797","16,999",164,85,79,3.1,"2,457"
2016.4/4,양천구,목2동,"12,655","31,956","15,668","16,288","31,714","15,567","16,147",242,101,141,2.51,"3,134"
2016.4/4,양천구,목3동,"9,048","22,005","10,734","11,271","21,814","10,645","11,169",191,89,102,2.41,"2,532"
2016.4/4,양천구,목4동,"10,010","27,940","13,859","14,081","27,763","13,787","13,976",177,72,105,2.77,"2,631"
2016.4/4,양천구,신월1동,"10,265","23,328","11,970","11,358","22,989","11,832","11,157",339,138,201,2.24,"3,177"
2016.4/4,양천구,신월2동,"8,694","23,542","11,699","11,843","23,330","11,601","11,729",212,98,114,2.68,"3,011"
2016.4/4,양천구,신월3동,"8,491","18,276","9,567","8,709","18,022","9,459","8,563",254,108,146,2.12,"2,451"
2016.4/4,양천구,신월4동,"6,921","20,009","9,833","10,176","19,908","9,798","10,110",101,35,66,2.88,"2,444"
2016.4/4,양천구,신월5동,"6,389","16,391","8,123","8,268","16,231","8,058","8,173",160,65,95,2.54,"1,879"
2016.4/4,양천구,신월6동,"3,074","7,947","4,009","3,938","7,899","3,993","3,906",48,16,32,2.57,"1,048"
2016.4/4,양천구,신월7동,"9,308","23,493","11,590","11,903","23,347","11,544","11,803",146,46,100,2.51,"3,363"
2016.4/4,양천구,신정1동,"7,206","21,854","10,708","11,146","21,667","10,616","11,051",187,92,95,3.01,"2,116"
2016.4/4,양천구,신정2동,"7,224","21,492","10,634","10,858","21,359","10,575","10,784",133,59,74,2.96,"2,118"
2016.4/4,양천구,신정3동,"19,010","52,998","26,210","26,788","52,297","25,856","26,441",701,354,347,2.75,"5,891"
2016.4/4,양천구,신정6동,"8,145","25,918","12,625","13,293","25,891","12,611","13,280",27,14,13,3.18,"1,972"
2016.4/4,양천구,신정7동,"11,392","31,435","15,394","16,041","31,204","15,278","15,926",231,116,115,2.74,"3,933"
2016.4/4,양천구,목5동,"13,605","43,987","21,833","22,154","43,922","21,797","22,125",65,36,29,3.23,"3,265"
2016.4/4,양천구,신정4동,"15,414","36,314","17,825","18,489","35,586","17,476","18,110",728,349,379,2.31,"4,641"
2016.4/4,강서구,소계,"245,045","602,104","293,734","308,370","595,485","290,478","305,007","6,619","3,256","3,363",2.43,"71,062"
2016.4/4,강서구,염창동,"13,978","41,116","20,243","20,873","40,967","20,187","20,780",149,56,93,2.93,"3,294"
2016.4/4,강서구,등촌1동,"10,940","23,067","10,925","12,142","22,806","10,805","12,001",261,120,141,2.08,"2,364"
2016.4/4,강서구,등촌2동,"8,212","22,072","11,002","11,070","21,958","10,949","11,009",114,53,61,2.67,"2,401"
2016.4/4,강서구,등촌3동,"14,701","34,962","16,778","18,184","34,723","16,642","18,081",239,136,103,2.36,"5,163"
2016.4/4,강서구,화곡본동,"15,552","36,628","17,911","18,717","36,210","17,729","18,481",418,182,236,2.33,"3,854"
2016.4/4,강서구,화곡2동,"8,155","20,465","10,005","10,460","20,157","9,878","10,279",308,127,181,2.47,"2,321"
2016.4/4,강서구,화곡3동,"9,025","23,190","11,245","11,945","22,995","11,143","11,852",195,102,93,2.55,"3,136"
2016.4/4,강서구,화곡4동,"9,843","23,317","11,488","11,829","22,935","11,333","11,602",382,155,227,2.33,"2,965"
2016.4/4,강서구,화곡6동,"10,747","25,797","12,688","13,109","25,582","12,591","12,991",215,97,118,2.38,"2,858"
2016.4/4,강서구,화곡8동,"11,135","27,232","13,234","13,998","26,745","13,012","13,733",487,222,265,2.4,"3,528"
2016.4/4,강서구,가양1동,"12,362","27,547","13,436","14,111","27,309","13,300","14,009",238,136,102,2.21,"2,261"
2016.4/4,강서구,가양2동,"7,965","16,432","7,856","8,576","16,338","7,831","8,507",94,25,69,2.05,"3,058"
2016.4/4,강서구,가양3동,"7,758","17,289","8,248","9,041","17,164","8,196","8,968",125,52,73,2.21,"2,837"
2016.4/4,강서구,발산1동,"13,446","39,921","19,053","20,868","39,715","18,973","20,742",206,80,126,2.95,"3,749"
2016.4/4,강서구,공항동,"10,898","24,660","12,679","11,981","23,624","11,934","11,690","1,036",745,291,2.17,"3,054"
2016.4/4,강서구,방화1동,"16,945","46,284","22,736","23,548","45,950","22,577","23,373",334,159,175,2.71,"5,148"
2016.4/4,강서구,방화2동,"11,338","25,035","12,369","12,666","24,780","12,247","12,533",255,122,133,2.19,"3,944"
2016.4/4,강서구,방화3동,"11,197","25,779","12,427","13,352","25,618","12,351","13,267",161,76,85,2.29,"4,002"
2016.4/4,강서구,화곡1동,"24,515","54,425","26,881","27,544","53,252","26,369","26,883","1,173",512,661,2.17,"6,619"
2016.4/4,강서구,우장산동,"16,333","46,886","22,530","24,356","46,657","22,431","24,226",229,99,130,2.86,"4,506"
2016.4/4,구로구,소계,"172,220","449,600","225,411","224,189","417,551","207,667","209,884","32,049","17,744","14,305",2.42,"55,705"
2016.4/4,구로구,신도림동,"13,273","38,202","18,686","19,516","37,850","18,493","19,357",352,193,159,2.85,"3,666"
2016.4/4,구로구,구로1동,"7,802","22,645","11,235","11,410","22,164","10,987","11,177",481,248,233,2.84,"1,853"
2016.4/4,구로구,구로3동,"13,775","28,081","14,202","13,879","26,322","13,275","13,047","1,759",927,832,1.91,"2,868"
2016.4/4,구로구,구로4동,"11,223","28,651","14,492","14,159","23,407","11,633","11,774","5,244","2,859","2,385",2.09,"3,855"
2016.4/4,구로구,구로5동,"14,220","35,068","17,379","17,689","31,325","15,326","15,999","3,743","2,053","1,690",2.2,"3,838"
2016.4/4,구로구,고척1동,"9,620","25,371","12,718","12,653","25,005","12,539","12,466",366,179,187,2.6,"3,409"
2016.4/4,구로구,고척2동,"11,683","30,410","15,201","15,209","29,838","14,911","14,927",572,290,282,2.55,"3,945"
2016.4/4,구로구,개봉2동,"12,856","34,663","17,042","17,621","34,262","16,856","17,406",401,186,215,2.67,"4,903"
2016.4/4,구로구,개봉3동,"8,473","22,262","10,987","11,275","21,905","10,815","11,090",357,172,185,2.59,"2,973"
2016.4/4,구로구,오류1동,"9,594","21,943","10,814","11,129","21,285","10,507","10,778",658,307,351,2.22,"3,044"
2016.4/4,구로구,오류2동,"16,501","45,854","22,455","23,399","45,144","22,103","23,041",710,352,358,2.74,"5,853"
2016.4/4,구로구,수궁동,"9,711","25,920","12,947","12,973","25,585","12,758","12,827",335,189,146,2.63,"3,369"
2016.4/4,구로구,가리봉동,"6,141","17,575","9,965","7,610","10,718","5,857","4,861","6,857","4,108","2,749",1.75,"1,988"
2016.4/4,구로구,구로2동,"13,258","37,072","19,304","17,768","27,918","14,167","13,751","9,154","5,137","4,017",2.11,"5,056"
2016.4/4,구로구,개봉1동,"14,090","35,883","17,984","17,899","34,823","17,440","17,383","1,060",544,516,2.47,"5,085"
2016.4/4,금천구,소계,"104,483","254,654","130,429","124,225","235,386","119,885","115,501","19,268","10,544","8,724",2.25,"32,279"
2016.4/4,금천구,가산동,"11,771","23,488","13,174","10,314","19,520","10,858","8,662","3,968","2,316","1,652",1.66,"2,169"
2016.4/4,금천구,독산1동,"15,948","36,800","19,395","17,405","34,290","17,986","16,304","2,510","1,409","1,101",2.15,"4,259"
2016.4/4,금천구,독산2동,"9,466","23,077","11,725","11,352","21,287","10,782","10,505","1,790",943,847,2.25,"2,800"
2016.4/4,금천구,독산3동,"12,115","31,245","16,021","15,224","26,251","13,256","12,995","4,994","2,765","2,229",2.17,"3,721"
2016.4/4,금천구,독산4동,"7,696","19,158","9,722","9,436","17,255","8,697","8,558","1,903","1,025",878,2.24,"2,297"
2016.4/4,금천구,시흥1동,"15,334","38,320","19,312","19,008","35,924","18,048","17,876","2,396","1,264","1,132",2.34,"4,975"
2016.4/4,금천구,시흥2동,"8,590","24,154","11,846","12,308","24,030","11,785","12,245",124,61,63,2.8,"3,320"
2016.4/4,금천구,시흥3동,"4,775","12,255","6,150","6,105","12,099","6,084","6,015",156,66,90,2.53,"1,920"
2016.4/4,금천구,시흥4동,"9,104","23,271","11,645","11,626","22,504","11,263","11,241",767,382,385,2.47,"3,159"
2016.4/4,금천구,시흥5동,"9,684","22,886","11,439","11,447","22,226","11,126","11,100",660,313,347,2.3,"3,659"
2016.4/4,영등포구,소계,"165,729","406,779","204,712","202,067","370,613","185,200","185,413","36,166","19,512","16,654",2.24,"51,844"
2016.4/4,영등포구,여의동,"12,531","34,013","16,130","17,883","33,619","15,923","17,696",394,207,187,2.68,"5,278"
2016.4/4,영등포구,당산1동,"9,733","21,260","10,547","10,713","20,702","10,271","10,431",558,276,282,2.13,"2,813"
2016.4/4,영등포구,당산2동,"16,551","36,518","17,320","19,198","36,077","17,116","18,961",441,204,237,2.18,"3,861"
2016.4/4,영등포구,양평1동,"7,832","17,333","8,638","8,695","17,020","8,504","8,516",313,134,179,2.17,"2,217"
2016.4/4,영등포구,양평2동,"9,209","22,602","11,311","11,291","22,338","11,185","11,153",264,126,138,2.43,"2,151"
2016.4/4,영등포구,신길1동,"10,061","21,836","11,151","10,685","19,437","9,880","9,557","2,399","1,271","1,128",1.93,"3,211"
2016.4/4,영등포구,신길3동,"7,148","18,110","9,150","8,960","16,666","8,359","8,307","1,444",791,653,2.33,"2,501"
2016.4/4,영등포구,신길4동,"4,652","11,556","5,866","5,690","10,362","5,215","5,147","1,194",651,543,2.23,"1,766"
2016.4/4,영등포구,신길5동,"5,659","15,326","7,766","7,560","12,753","6,350","6,403","2,573","1,416","1,157",2.25,"2,155"
2016.4/4,영등포구,신길6동,"8,574","21,453","10,718","10,735","19,903","9,883","10,020","1,550",835,715,2.32,"2,889"
2016.4/4,영등포구,신길7동,"5,011","13,031","6,539","6,492","12,856","6,457","6,399",175,82,93,2.57,"1,327"
2016.4/4,영등포구,대림1동,"6,511","17,890","9,195","8,695","14,449","7,293","7,156","3,441","1,902","1,539",2.22,"2,556"
2016.4/4,영등포구,대림2동,"6,633","23,028","11,915","11,113","13,741","6,782","6,959","9,287","5,133","4,154",2.07,"2,655"
2016.4/4,영등포구,대림3동,"10,792","30,621","15,665","14,956","25,875","13,104","12,771","4,746","2,561","2,185",2.4,"3,550"
2016.4/4,영등포구,영등포본동,"10,333","26,350","13,426","12,924","23,204","11,706","11,498","3,146","1,720","1,426",2.25,"3,361"
2016.4/4,영등포구,영등포동,"12,967","20,933","11,821","9,112","20,283","11,503","8,780",650,318,332,1.56,"2,792"
2016.4/4,영등포구,도림동,"9,364","23,089","11,723","11,366","19,783","9,989","9,794","3,306","1,734","1,572",2.11,"2,873"
2016.4/4,영등포구,문래동,"12,168","31,830","15,831","15,999","31,545","15,680","15,865",285,151,134,2.59,"3,888"
2016.4/4,동작구,소계,"172,506","413,247","201,842","211,405","400,997","196,267","204,730","12,250","5,575","6,675",2.32,"55,231"
2016.4/4,동작구,노량진2동,"7,111","14,949","7,656","7,293","13,868","7,084","6,784","1,081",572,509,1.95,"2,424"
2016.4/4,동작구,상도1동,"20,774","48,245","23,600","24,645","46,632","22,940","23,692","1,613",660,953,2.24,"5,833"
2016.4/4,동작구,상도2동,"11,889","27,817","13,434","14,383","27,365","13,229","14,136",452,205,247,2.3,"3,570"
2016.4/4,동작구,상도3동,"11,006","26,041","12,685","13,356","25,604","12,474","13,130",437,211,226,2.33,"3,723"
2016.4/4,동작구,상도4동,"12,599","30,501","15,061","15,440","30,075","14,866","15,209",426,195,231,2.39,"4,151"
2016.4/4,동작구,사당1동,"11,681","23,961","11,507","12,454","23,208","11,152","12,056",753,355,398,1.99,"3,056"
2016.4/4,동작구,사당3동,"9,754","24,625","12,029","12,596","24,320","11,893","12,427",305,136,169,2.49,"3,612"
2016.4/4,동작구,사당4동,"6,543","15,043","7,330","7,713","14,869","7,246","7,623",174,84,90,2.27,"2,166"
2016.4/4,동작구,사당5동,"5,667","13,389","6,546","6,843","13,248","6,488","6,760",141,58,83,2.34,"1,733"
2016.4/4,동작구,대방동,"16,137","40,656","19,520","21,136","40,237","19,311","20,926",419,209,210,2.49,"4,705"
2016.4/4,동작구,신대방1동,"9,860","27,939","13,724","14,215","24,963","12,167","12,796","2,976","1,557","1,419",2.53,"3,114"
2016.4/4,동작구,신대방2동,"8,783","21,461","10,469","10,992","21,089","10,304","10,785",372,165,207,2.4,"2,654"
2016.4/4,동작구,흑석동,"14,144","35,115","16,930","18,185","32,959","16,197","16,762","2,156",733,"1,423",2.33,"5,229"
2016.4/4,동작구,노량진1동,"14,443","33,400","16,693","16,707","33,032","16,516","16,516",368,177,191,2.29,"4,842"
2016.4/4,동작구,사당2동,"12,115","30,105","14,658","15,447","29,528","14,400","15,128",577,258,319,2.44,"4,419"
2016.4/4,관악구,소계,"251,955","525,607","265,034","260,573","506,851","256,143","250,708","18,756","8,891","9,865",2.01,"66,952"
2016.4/4,관악구,보라매동,"11,444","26,649","13,166","13,483","25,396","12,592","12,804","1,253",574,679,2.22,"3,697"
2016.4/4,관악구,청림동,"6,644","16,974","8,341","8,633","16,856","8,289","8,567",118,52,66,2.54,"2,394"
2016.4/4,관악구,행운동,"16,034","30,578","14,974","15,604","29,943","14,693","15,250",635,281,354,1.87,"3,729"
2016.4/4,관악구,낙성대동,"10,381","18,213","9,224","8,989","17,354","8,833","8,521",859,391,468,1.67,"1,820"
2016.4/4,관악구,중앙동,"8,206","15,368","7,464","7,904","14,867","7,238","7,629",501,226,275,1.81,"2,112"
2016.4/4,관악구,인헌동,"13,542","28,004","13,855","14,149","27,640","13,704","13,936",364,151,213,2.04,"3,409"
2016.4/4,관악구,남현동,"8,787","18,981","9,164","9,817","18,773","9,070","9,703",208,94,114,2.14,"2,218"
2016.4/4,관악구,서원동,"12,596","23,973","12,266","11,707","23,069","11,859","11,210",904,407,497,1.83,"2,823"
2016.4/4,관악구,신원동,"9,657","20,272","10,115","10,157","18,908","9,443","9,465","1,364",672,692,1.96,"2,804"
2016.4/4,관악구,서림동,"14,063","25,475","13,952","11,523","24,821","13,710","11,111",654,242,412,1.76,"2,902"
2016.4/4,관악구,신사동,"12,079","26,627","13,483","13,144","23,297","11,748","11,549","3,330","1,735","1,595",1.93,"2,980"
2016.4/4,관악구,신림동,"14,798","21,341","10,779","10,562","20,321","10,305","10,016","1,020",474,546,1.37,"1,781"
2016.4/4,관악구,난향동,"6,409","17,013","8,451","8,562","16,865","8,380","8,485",148,71,77,2.63,"2,301"
2016.4/4,관악구,조원동,"9,701","20,413","10,504","9,909","18,047","9,222","8,825","2,366","1,282","1,084",1.86,"2,382"
2016.4/4,관악구,대학동,"14,793","24,408","14,445","9,963","23,362","14,035","9,327","1,046",410,636,1.58,"2,384"
2016.4/4,관악구,은천동,"15,021","36,111","17,817","18,294","35,356","17,473","17,883",755,344,411,2.35,"4,783"
2016.4/4,관악구,성현동,"12,867","34,015","16,644","17,371","33,786","16,542","17,244",229,102,127,2.63,"4,848"
2016.4/4,관악구,청룡동,"16,596","29,582","14,444","15,138","27,979","13,688","14,291","1,603",756,847,1.69,"3,507"
2016.4/4,관악구,난곡동,"12,869","30,539","15,447","15,092","30,003","15,200","14,803",536,247,289,2.33,"4,543"
2016.4/4,관악구,삼성동,"11,696","27,467","13,803","13,664","27,266","13,727","13,539",201,76,125,2.33,"4,979"
2016.4/4,관악구,미성동,"13,772","33,604","16,696","16,908","32,942","16,392","16,550",662,304,358,2.39,"4,556"
2016.4/4,서초구,소계,"173,970","451,477","216,886","234,591","447,192","214,673","232,519","4,285","2,213","2,072",2.57,"50,984"
2016.4/4,서초구,서초1동,"8,954","21,388","10,379","11,009","21,148","10,248","10,900",240,131,109,2.36,"2,399"
2016.4/4,서초구,서초2동,"8,565","21,239","10,264","10,975","20,915","10,064","10,851",324,200,124,2.44,"2,275"
2016.4/4,서초구,서초3동,"12,163","30,123","14,815","15,308","29,778","14,638","15,140",345,177,168,2.45,"3,883"
2016.4/4,서초구,서초4동,"9,707","29,019","14,136","14,883","28,730","13,960","14,770",289,176,113,2.96,"3,125"
2016.4/4,서초구,잠원동,"13,804","35,035","16,682","18,353","34,809","16,566","18,243",226,116,110,2.52,"3,258"
2016.4/4,서초구,반포본동,"4,244","12,961","6,141","6,820","12,913","6,119","6,794",48,22,26,3.04,"1,695"
2016.4/4,서초구,반포1동,"13,501","30,431","14,567","15,864","30,082","14,398","15,684",349,169,180,2.23,"2,640"
2016.4/4,서초구,반포2동,"7,566","23,491","11,197","12,294","23,353","11,134","12,219",138,63,75,3.09,"2,546"
2016.4/4,서초구,반포3동,"6,622","19,259","9,157","10,102","19,212","9,132","10,080",47,25,22,2.9,"2,002"
2016.4/4,서초구,반포4동,"7,286","20,561","9,772","10,789","20,048","9,500","10,548",513,272,241,2.75,"2,186"
2016.4/4,서초구,방배본동,"7,878","21,956","10,254","11,702","21,763","10,150","11,613",193,104,89,2.76,"2,576"
2016.4/4,서초구,방배1동,"7,201","17,202","8,186","9,016","17,068","8,123","8,945",134,63,71,2.37,"2,195"
2016.4/4,서초구,방배2동,"11,044","27,735","13,290","14,445","27,505","13,183","14,322",230,107,123,2.49,"3,763"
2016.4/4,서초구,방배3동,"9,008","24,055","11,647","12,408","23,931","11,587","12,344",124,60,64,2.66,"3,210"
2016.4/4,서초구,방배4동,"10,343","26,497","12,224","14,273","26,172","12,070","14,102",325,154,171,2.53,"3,048"
2016.4/4,서초구,양재1동,"18,048","47,744","22,928","24,816","47,329","22,716","24,613",415,212,203,2.62,"5,325"
2016.4/4,서초구,양재2동,"10,873","23,796","11,916","11,880","23,524","11,777","11,747",272,139,133,2.16,"2,278"
2016.4/4,서초구,내곡동,"7,163","18,985","9,331","9,654","18,912","9,308","9,604",73,23,50,2.64,"2,580"
2016.4/4,강남구,소계,"234,080","572,140","274,217","297,923","567,115","271,604","295,511","5,025","2,613","2,412",2.42,"61,931"
2016.4/4,강남구,신사동,"7,644","18,349","8,531","9,818","18,094","8,390","9,704",255,141,114,2.37,"2,601"
2016.4/4,강남구,논현1동,"14,246","24,867","11,519","13,348","24,304","11,242","13,062",563,277,286,1.71,"2,578"
2016.4/4,강남구,논현2동,"11,027","22,639","10,602","12,037","22,358","10,458","11,900",281,144,137,2.03,"2,660"
2016.4/4,강남구,삼성1동,"5,794","15,357","7,737","7,620","14,983","7,484","7,499",374,253,121,2.59,"1,815"
2016.4/4,강남구,삼성2동,"13,322","30,999","14,790","16,209","30,748","14,641","16,107",251,149,102,2.31,"2,842"
2016.4/4,강남구,대치1동,"7,237","24,834","12,427","12,407","24,758","12,376","12,382",76,51,25,3.42,"1,866"
2016.4/4,강남구,대치4동,"10,026","21,292","10,072","11,220","21,013","9,935","11,078",279,137,142,2.1,"1,721"
2016.4/4,강남구,역삼1동,"22,275","36,305","17,463","18,842","35,380","16,973","18,407",925,490,435,1.59,"3,136"
2016.4/4,강남구,역삼2동,"14,955","37,047","17,475","19,572","36,746","17,298","19,448",301,177,124,2.46,"3,165"
2016.4/4,강남구,도곡1동,"8,490","23,057","10,953","12,104","22,911","10,883","12,028",146,70,76,2.7,"2,305"
2016.4/4,강남구,도곡2동,"11,970","34,934","16,271","18,663","34,805","16,196","18,609",129,75,54,2.91,"3,695"
2016.4/4,강남구,개포1동,"8,227","21,162","10,187","10,975","21,101","10,162","10,939",61,25,36,2.56,"2,741"
2016.4/4,강남구,개포4동,"7,630","18,550","9,146","9,404","18,388","9,076","9,312",162,70,92,2.41,"1,797"
2016.4/4,강남구,일원본동,"8,319","25,104","12,340","12,764","25,072","12,330","12,742",32,10,22,3.01,"2,047"
2016.4/4,강남구,일원1동,"7,387","17,275","8,434","8,841","17,111","8,377","8,734",164,57,107,2.32,"2,524"
2016.4/4,강남구,일원2동,"6,550","16,520","7,969","8,551","16,444","7,935","8,509",76,34,42,2.51,"2,282"
2016.4/4,강남구,수서동,"7,733","16,708","7,653","9,055","16,627","7,627","9,000",81,26,55,2.15,"3,355"
2016.4/4,강남구,세곡동,"16,248","44,344","21,252","23,092","44,163","21,187","22,976",181,65,116,2.72,"5,068"
2016.4/4,강남구,압구정동,"10,788","28,360","13,129","15,231","28,202","13,056","15,146",158,73,85,2.61,"4,290"
2016.4/4,강남구,청담동,"12,237","30,623","14,483","16,140","30,352","14,325","16,027",271,158,113,2.48,"3,542"
2016.4/4,강남구,대치2동,"13,656","42,068","21,301","20,767","41,864","21,190","20,674",204,111,93,3.07,"3,800"
2016.4/4,강남구,개포2동,"8,319","21,746","10,483","11,263","21,691","10,463","11,228",55,20,35,2.61,"2,101"
2016.4/4,송파구,소계,"258,382","664,946","324,087","340,859","657,831","320,557","337,274","7,115","3,530","3,585",2.55,"71,064"
2016.4/4,송파구,풍납1동,"7,316","18,034","8,864","9,170","17,031","8,384","8,647","1,003",480,523,2.33,"2,513"
2016.4/4,송파구,풍납2동,"10,314","25,842","12,392","13,450","25,646","12,303","13,343",196,89,107,2.49,"2,840"
2016.4/4,송파구,거여1동,"5,572","14,774","7,531","7,243","14,652","7,484","7,168",122,47,75,2.63,"1,807"
2016.4/4,송파구,거여2동,"7,891","19,609","9,733","9,876","19,502","9,695","9,807",107,38,69,2.47,"2,814"
2016.4/4,송파구,마천1동,"9,435","22,912","11,637","11,275","22,674","11,551","11,123",238,86,152,2.4,"3,550"
2016.4/4,송파구,마천2동,"8,501","21,128","10,743","10,385","20,926","10,677","10,249",202,66,136,2.46,"3,144"
2016.4/4,송파구,방이1동,"5,969","16,358","8,022","8,336","16,215","7,935","8,280",143,87,56,2.72,"1,627"
2016.4/4,송파구,방이2동,"11,820","25,446","12,391","13,055","24,969","12,154","12,815",477,237,240,2.11,"2,604"
2016.4/4,송파구,오륜동,"6,005","19,714","9,618","10,096","19,698","9,607","10,091",16,11,5,3.28,"1,885"
2016.4/4,송파구,오금동,"13,760","37,069","18,307","18,762","36,792","18,159","18,633",277,148,129,2.67,"4,240"
2016.4/4,송파구,송파1동,"11,953","26,717","12,754","13,963","26,283","12,527","13,756",434,227,207,2.2,"2,704"
2016.4/4,송파구,송파2동,"7,377","21,974","10,672","11,302","21,756","10,555","11,201",218,117,101,2.95,"2,236"
2016.4/4,송파구,석촌동,"16,281","35,420","17,178","18,242","34,624","16,783","17,841",796,395,401,2.13,"3,617"
2016.4/4,송파구,삼전동,"15,703","33,851","16,240","17,611","33,461","16,065","17,396",390,175,215,2.13,"3,167"
2016.4/4,송파구,가락본동,"11,217","28,395","14,212","14,183","27,979","13,995","13,984",416,217,199,2.49,"2,787"
2016.4/4,송파구,가락1동,382,918,466,452,897,450,447,21,16,5,2.35,110
2016.4/4,송파구,가락2동,"12,066","35,064","17,216","17,848","34,852","17,112","17,740",212,104,108,2.89,"3,143"
2016.4/4,송파구,문정1동,"8,333","21,660","10,685","10,975","21,460","10,597","10,863",200,88,112,2.58,"2,191"
2016.4/4,송파구,문정2동,"10,709","24,043","11,523","12,520","23,954","11,474","12,480",89,49,40,2.24,"2,829"
2016.4/4,송파구,장지동,"13,296","35,834","17,457","18,377","35,580","17,315","18,265",254,142,112,2.68,"3,633"
2016.4/4,송파구,위례동,"5,711","17,338","8,577","8,761","17,330","8,574","8,756",8,3,5,3.03,998
2016.4/4,송파구,잠실본동,"14,270","30,187","14,408","15,779","29,456","14,015","15,441",731,393,338,2.06,"2,963"
2016.4/4,송파구,잠실4동,"10,379","30,534","14,781","15,753","30,421","14,726","15,695",113,55,58,2.93,"3,024"
2016.4/4,송파구,잠실6동,"5,947","17,689","8,417","9,272","17,596","8,363","9,233",93,54,39,2.96,"2,076"
2016.4/4,송파구,잠실7동,"3,499","10,516","4,911","5,605","10,507","4,906","5,601",9,5,4,3,"1,665"
2016.4/4,송파구,잠실2동,"12,109","36,853","17,548","19,305","36,729","17,474","19,255",124,74,50,3.03,"2,668"
2016.4/4,송파구,잠실3동,"12,567","37,067","17,804","19,263","36,841","17,677","19,164",226,127,99,2.93,"4,229"
2016.4/4,강동구,소계,"177,460","448,471","223,081","225,390","444,168","221,118","223,050","4,303","1,963","2,340",2.5,"53,195"
2016.4/4,강동구,강일동,"11,438","34,356","16,758","17,598","34,201","16,688","17,513",155,70,85,2.99,"3,964"
2016.4/4,강동구,상일동,"4,670","12,755","6,380","6,375","12,668","6,340","6,328",87,40,47,2.71,"1,422"
2016.4/4,강동구,명일1동,"8,191","23,036","11,258","11,778","22,966","11,236","11,730",70,22,48,2.8,"2,561"
2016.4/4,강동구,명일2동,"5,967","18,503","9,270","9,233","18,473","9,257","9,216",30,13,17,3.1,"1,772"
2016.4/4,강동구,고덕1동,"5,512","16,318","8,298","8,020","16,221","8,249","7,972",97,49,48,2.94,"1,614"
2016.4/4,강동구,고덕2동,"3,776","8,674","4,617","4,057","8,601","4,588","4,013",73,29,44,2.28,"1,359"
2016.4/4,강동구,암사2동,"6,023","15,502","7,620","7,882","15,438","7,594","7,844",64,26,38,2.56,"1,732"
2016.4/4,강동구,암사3동,"6,313","19,293","9,480","9,813","19,257","9,461","9,796",36,19,17,3.05,"1,842"
2016.4/4,강동구,천호1동,"12,605","29,555","14,689","14,866","29,235","14,572","14,663",320,117,203,2.32,"4,036"
2016.4/4,강동구,천호3동,"12,088","25,857","13,042","12,815","25,316","12,794","12,522",541,248,293,2.09,"3,706"
2016.4/4,강동구,성내1동,"7,943","20,992","10,203","10,789","20,865","10,139","10,726",127,64,63,2.63,"2,328"
2016.4/4,강동구,성내2동,"11,911","25,979","12,908","13,071","25,213","12,540","12,673",766,368,398,2.12,"3,402"
2016.4/4,강동구,성내3동,"10,203","24,628","12,256","12,372","24,367","12,141","12,226",261,115,146,2.39,"2,832"
2016.4/4,강동구,둔촌1동,"6,339","18,715","9,589","9,126","18,663","9,558","9,105",52,31,21,2.94,"1,649"
2016.4/4,강동구,둔촌2동,"10,850","28,760","14,266","14,494","28,612","14,190","14,422",148,76,72,2.64,"3,263"
